IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK
27,59,57261.74872,54
27,60,61804.14041,61
27,61,51359.44886,48
27,62,51182.79691,47
27,63,62482.72153,62
27,64,69726.24252,71
27,65,43833.76618,35
27,66,50220.53484,43
27,67,44078.62983,36
27,68,50996.45556,46
27,69,57622.62169,56
27,70,40449.87459,32
27,71,65651.32962,68
27,72,37800.03673,27
27,73,47854.58131,40
27,74,37231.07964,24
27,75,38966.52687,29
27,76,50887.90948,45
27,77,39335.56501,30
27,78,32281.52398,20
27,79,50861.22431,44
27,80,60331.96729,58
27,81,86457.48562,81
27,82,46186.00938,38
27,83,32099.32978,19
27,84,63602.16848,65
27,85,30167.35963,17
27,86,63129.68385,64
27,87,53329.15767,51
27,88,74341.86171,75
28,1,33142.06407,18
28,2,46718.42829,35
28,3,37858.16511,23
28,4,64800.11351,61
28,5,28126.9261,13
28,6,20102.03693,7
28,7,89792.39868,82
28,8,74174.24962,75
28,9,77306.82219,77
28,10,22669.8804,9
28,11,40945.33068,27
28,12,53021.11082,45
28,13,56933.49871,50
28,14,73285.24672,74
28,15,11617.08057,1
28,16,18984.41622,6
28,17,39973.19398,26
28,18,86237.55524,80
28,19,29082.66243,14
28,20,13997.10081,3
28,21,31463.70233,16
28,22,63635.64631,60
28,23,22789.79483,11
28,24,72953.87468,72
28,25,52752.8593,44
28,26,14641.33158,4
28,27,15470.70628,5
28,29,43389.57357,32
28,30,34731.22875,20
28,31,33052.25098,17
28,32,59538.62724,58
28,33,13015.18273,2
28,34,21928.65757,8
28,35,24314.50425,12
28,36,49362.03024,39
28,37,55026.42932,48
28,38,41962.33524,29
28,39,64984.20207,64
28,40,112260.1038,86
28,41,109195.1657,84
28,42,22704.73445,10
28,43,36529.33788,22
28,44,52152.59467,43
28,45,64889.8438,63
28,46,86664.16036,81
28,47,76395.17378,76
28,48,110568.0943,85
28,49,77756.41083,78
28,50,68402.92336,68
28,51,72389.98729,71
28,52,66551.19023,65
28,53,68646.91021,69
28,54,66714.98441,66
28,55,134122.9156,87
28,56,64851.9817,62
28,57,58868.30624,56
28,58,58162.34367,54
28,59,57441.96938,52
28,60,68373.95031,67
28,61,53718.91597,47
28,62,57252.33578,51
28,63,73243.01867,73
28,64,81029.51167,79
28,65,46749.23189,36
28,66,43780.53669,33
28,67,50026.6762,41
28,68,60082.56005,59
28,69,69561.1933,70
28,70,42058.30344,30
28,71,53594.36348,46
28,72,42411.89618,31
28,73,58359.34934,55
28,74,35332.4155,21
28,75,46474.5317,34
28,76,40987.52493,28
28,77,48974.78649,38
28,78,38517.95888,25
28,79,49650.99183,40
28,80,55459.1644,49
28,81,96809.37719,83
28,82,58095.35841,53
28,83,29663.27115,15
28,84,50323.57938,42
28,85,33716.42558,19
28,86,48732.8573,37
28,87,38317.13367,24
28,88,58927.56582,57
29,1,34627.90288,21
29,2,28759.57385,13
29,3,30613.44409,16
29,4,32355.77269,17
29,5,59187.41008,51
29,6,57416.00518,47
29,7,72792.64538,59
29,8,56603.60223,46
29,9,118137.0435,87
29,10,40673.23744,25
29,11,19631.24817,6
29,12,22894.21909,10
29,13,20999.48467,8
29,14,32747.95257,18
29,15,42525.09643,29
29,16,30460.77597,15
29,17,10312.05113,2
29,18,77371.18669,66
29,19,20256.04736,7
29,20,54436.46053,45
29,21,74762.97176,63
29,22,21297.94375,9
29,23,65638.54498,55
29,24,29693.3733,14
29,25,10005.14049,1
29,26,58000.73196,49
29,27,27919.93573,12
29,28,43389.57357,31
29,30,77426.83528,67
29,31,12828.69826,3
29,32,16841.82636,5
29,33,42710.37719,30
29,34,25270.03474,11
29,35,41614.45261,27
29,36,16252.76134,4
29,37,87396.7085,75
29,38,52094.55605,41
29,39,52969.88124,42
29,40,88181.90129,76
29,41,75622.00383,64
29,42,65319.16479,54
29,43,79851.69028,68
29,44,82333.70637,71
29,45,94634.96235,81
29,46,102450.1877,85
29,47,96304.89932,82
29,48,86285.17757,74
29,49,74251.72157,62
29,50,93544.55912,80
29,51,82037.30637,70
29,52,64322.36742,53
29,53,102275.7458,84
29,54,44280.35732,34
29,55,106132.3606,86
29,56,84132.22412,72
29,57,73780.11103,61
29,58,84741.30463,73
29,59,66381.73774,56
29,60,58651.58714,50
29,61,57963.82863,48
29,62,51020.37166,39
29,63,49401.34106,36
29,64,54372.33886,44
29,65,51189.92101,40
29,66,69220.09311,57
29,67,45926.39875,35
29,68,44208.58119,33
29,69,41940.39813,28
29,70,50746.08592,38
29,71,89920.06347,78
29,72,44068.08984,32
29,73,38164.69307,23
29,74,53079.21939,43
29,75,39270.60828,24
29,76,73579.28159,60
29,77,34566.10676,20
29,78,37827.21006,22
29,79,63065.7361,52
29,80,76321.44771,65
29,81,72162.13744,58
29,82,32811.35526,19
29,83,49891.19963,37
29,84,89234.3321,77
29,85,41081.36457,26
29,86,89923.7196,79
29,87,80802.93806,69
29,88,102178.3686,83
30,1,64491.97066,34
30,2,80036.99959,54
30,3,70401.97505,41
30,4,99110.01937,72
30,5,42949.45466,16
30,6,22999.55734,7
30,7,119092.6412,82
30,8,104755.0999,76
30,9,55414.38161,26
30,10,51767.18046,21
30,11,75308.89799,46
30,12,87456.26402,61
30,13,91631.07524,65
30,14,108005.2709,79
30,15,41377.06521,15
30,16,52842.72231,22
30,17,74693.50191,45
30,18,112419.9144,80
30,19,63663.20103,32
30,20,29933.66561,9
30,21,12529.00218,3
30,22,98138.68967,71
30,23,19131.95307,4
30,24,107120.1749,78
30,25,87087.36658,60
30,26,21511.43819,6
30,27,49789.68805,20
30,28,34731.22875,11
30,29,77426.83528,50
30,31,65926.36222,36
30,32,92833.10386,68
30,33,36285.90232,13
30,34,53364.77721,24
30,35,44168.33811,17
30,36,80495.27448,55
30,37,36012.73773,12
30,38,54195.05694,25
30,39,83696.17278,57
30,40,132237.7085,84
30,41,135363.6701,85
30,42,12123.51609,2
30,43,6859.135097,1
30,44,55578.63384,27
30,45,65094.57055,35
30,46,97186.89819,70
30,47,84911.40015,58
30,48,141561.4845,86
30,49,102245.3232,74
30,50,73261.31548,44
30,51,89893.46161,62
30,52,91920.28494,67
30,53,62432.79243,30
30,54,99184.37047,73
30,55,165836.2052,87
30,56,76317.18729,48
30,57,75382.40306,47
30,58,64047.60328,33
30,59,78421.33664,52
30,60,96742.8985,69
30,61,78246.57634,51
30,62,85803.10264,59
30,63,105657.0728,77
30,64,113767.214,81
30,65,72894.9092,43
30,66,55999.77311,28
30,67,79059.55266,53
30,68,91432.61999,64
30,69,102978.7668,75
30,70,67426.25877,37
30,71,46875.23503,19
30,72,70965.45202,42
30,73,90953.14517,63
30,74,57829.30994,29
30,75,77250.82741,49
30,76,45850.22423,18
30,77,81284.06714,56
30,78,69008.50367,39
30,79,69777.1743,40
30,80,67957.45569,38
30,81,128388.5156,83
30,82,91685.78717,66
30,83,53297.38564,23
30,84,39260.20056,14
30,85,62641.80459,31
30,86,31740.81763,10
30,87,20712.97076,5
30,88,29464.91687,8
31,1,34698.45382,18
31,2,35055.9259,20
31,3,33086.17023,16
31,4,43751.20247,29
31,5,53401.07823,44
31,6,45100.47059,30
31,7,81473.08576,71
31,8,64946.1279,54
31,9,109751.6628,86
31,10,36460.01423,21
31,11,25354.95263,9
31,12,32970.04364,14
31,13,32827.55658,13
31,14,45575.66522,32
31,15,34945.33661,19
31,16,24940.00893,8
31,17,17149.56849,4
31,18,84024.21065,77
31,19,18963.9707,6
31,20,45555.57912,31
31,21,64433.0627,52
31,22,34029.79834,17
31,23,55810.52203,48
31,24,41739.56065,26
31,25,22777.71808,7
31,26,47612.18779,37
31,27,18105.50903,5
31,28,33052.25098,15
31,29,12828.69826,2
31,30,65926.36222,57
31,32,26906.79561,10
31,33,30390.12802,12
31,34,12790.07511,1
31,35,28799.55517,11
31,36,17098.10526,3
31,37,74568.07632,65
31,38,40299.56085,23
31,39,46443.86541,35
31,40,87252.91868,78
31,41,78920.67084,67
31,42,53921.50628,46
31,43,68886.49719,61
31,44,77718.24362,66
31,45,90427.03677,79
31,46,102748.9054,85
31,47,95235.32867,82
31,48,96923.77646,84
31,49,79331.91919,68
31,50,90797.80271,80
31,51,83622.95545,76
31,52,68644.04908,60
31,53,96846.25519,83
31,54,53444.07576,45
31,55,117676.2278,87
31,56,82942.0431,74
31,57,73523.53179,63
31,58,81333.53312,70
31,59,67540.37991,58
31,60,64868.56803,53
31,61,60020.25799,50
31,62,55758.45819,47
31,63,59172.88262,49
31,64,65010.98372,55
31,65,52664.23935,43
31,66,65629.87658,56
31,67,49580.82606,38
31,68,51416.50629,41
31,69,52437.68946,42
31,70,50873.89942,40
31,71,83333.23854,75
31,72,45672.97128,33
31,73,46275.98377,34
31,74,50699.80521,39
31,75,43210.30753,28
31,76,67941.52459,59
31,77,40391.46979,25
31,78,39316.85533,22
31,79,62719.52168,51
31,80,74396.25328,64
31,81,82687.77598,73
31,82,42129.39577,27
31,83,46448.20533,36
31,84,81609.89341,72
31,85,40389.1872,24
31,86,81229.72265,69
31,87,71285.26696,62
31,88,91883.18128,81
32,1,49999.21034,23
32,2,40227.61327,16
32,3,44951.45572,18
32,4,34476.5904,12
32,5,75927.25095,54
32,6,71729.57305,50
32,7,77885.86107,56
32,8,62981.05116,42
32,9,134950.3962,87
32,10,57268.05933,34
32,11,33038.86487,11
32,12,30174.41464,10
32,13,24322.30544,6
32,14,25780.84983,8
32,15,59338.98844,37
32,16,47291.04035,22
32,17,25237.94262,7
32,18,85392.92366,63
32,19,36775.33167,13
32,20,71110.75153,48
32,21,91002.02613,67
32,22,14120.60085,2
32,23,82075.66467,60
32,24,16399.8229,4
32,25,11588.05419,1
32,26,74177.64592,52
32,27,44142.72898,17
32,28,59538.62724,38
32,29,16841.82636,5
32,30,92833.10386,69
32,31,26906.79561,9
32,33,57099.23621,33
32,34,39568.0555,14
32,35,53550.12353,29
32,36,16240.17662,3
32,37,98963.11084,74
32,38,59847.82004,39
32,39,51675.08947,25
32,40,77918.70071,57
32,41,61508.25589,40
32,42,80822.2332,59
32,43,95715.86641,71
32,44,98739.04772,73
32,45,110865.4282,82
32,46,116280.1153,84
32,47,111073.1709,83
32,48,86937.27402,64
32,49,84282.13154,61
32,50,109204.1522,81
32,51,95167.1745,70
32,52,75453.78886,53
32,53,118836.2771,86
32,54,50111.48063,24
32,55,103850.599,77
32,56,99081.04319,75
32,57,88312.585,65
32,58,100730.5095,76
32,59,80122.13486,58
32,60,67908.99155,46
32,61,71268.53979,49
32,62,62274.52974,41
32,63,53656.40201,30
32,64,56337.44262,31
32,65,65124.08766,43
32,66,85379.35104,62
32,67,58435.53364,36
32,68,53055.99613,28
32,69,45249.07339,19
32,70,65520.13265,44
32,71,106703.8604,80
32,72,58185.20243,35
32,73,46289.28744,21
32,74,68978.20301,47
32,75,51931.84529,26
32,76,90252.11741,66
32,77,45866.33418,20
32,78,52305.43832,27
32,79,77828.22355,55
32,80,91731.99812,68
32,81,73534.7409,51
32,82,39637.65137,15
32,83,66190.69506,45
32,84,106076.0727,78
32,85,56552.28024,32
32,86,106685.3624,79
32,87,97370.03349,72
32,88,118464.3002,85
33,1,42698.71119,22
33,2,53597.76067,36
33,3,46091.45325,28
33,4,69278.62221,59
33,5,41050.49645,19
33,6,14720.98402,3
33,7,98937.19491,81
33,8,82801.93944,74
33,9,85654.68312,76
33,10,34258.55107,15
33,11,46078.19605,27
33,12,57443.45688,42
33,13,59915.98952,45
33,14,74872.11974,65
33,15,24112.62096,7
33,16,27233.98693,10
33,17,42420.65283,21
33,18,96814.6653,80
33,19,34176.71995,14
33,20,25755.78158,9
33,21,37463.12911,17
33,22,63961.17217,49
33,23,30963.51504,13
33,24,72113.69936,63
33,25,52678.40284,32
33,26,22093.82487,6
33,27,17993.71386,5
33,28,13015.18273,2
33,29,42710.37719,23
33,30,36285.90232,16
33,31,30390.12802,12
33,32,57099.23621,41
33,34,17600.44622,4
33,35,11635.44889,1
33,36,44216.16207,24
33,37,47019.89673,29
33,38,28975.67035,11
33,39,53377.08263,34
33,40,101442.0634,84
33,41,100761.0514,83
33,42,24784.28424,8
33,43,40229.15116,18
33,44,64705.55978,52
33,45,77317.55538,67
33,46,99661.60512,82
33,47,89404.03122,79
33,48,118405.798,86
33,49,88996.17744,78
33,50,81251.82313,73
33,51,85017.09092,75
33,52,77709.36997,68
33,53,80295.9586,71
33,54,73962.015,64
33,55,141205.9791,87
33,56,77863.3998,69
33,57,71702.3998,62
33,58,70993.58795,61
33,59,69775.90129,60
33,60,78351.03588,70
33,61,65386.70646,54
33,62,67408.28257,56
33,63,80403.98866,72
33,64,87708.95308,77
33,65,58143.51265,44
33,66,56777.04192,39
33,67,60169.74109,46
33,68,68485.802,58
33,69,75614.88433,66
33,70,53830.66209,37
33,71,64784.41047,53
33,72,53064.19453,33
33,73,65697.16857,55
33,74,47904.81337,30
33,75,55746.1789,38
33,76,53419.94508,35
33,77,56916.9073,40
33,78,48337.92961,31
33,79,62236.2646,48
33,80,68471.77271,57
33,81,104349.1237,85
33,82,64179.3187,51
33,83,42246.24351,20
33,84,60537.03623,47
33,85,44620.49286,25
33,86,57477.11618,43
33,87,46011.66843,26
33,88,64091.08849,50
34,1,35280.55967,17
34,2,41239.04105,24
34,3,36166.36463,20
34,4,53924.91814,44
34,5,46280.36446,31
34,6,32311.14255,13
34,7,88033.31605,78
34,8,71499.06103,66
34,9,99235.19445,84
34,10,32304.40333,12
34,11,32316.98063,14
34,12,42391.22774,27
34,13,43736.55938,28
34,14,57788.20563,48
34,15,27026.71601,10
34,16,21225.06687,5
34,17,26546.90661,9
34,18,88435.03735,79
34,19,21854.9756,6
34,20,35492.54273,18
34,21,52662.84767,40
34,22,46567.47303,32
34,23,44563.3469,29
34,24,54523.05175,45
34,25,35273.17933,16
34,26,35997.38031,19
34,27,10124.1851,1
34,28,21928.65757,7
34,29,25270.03474,8
34,30,53364.77721,43
34,31,12790.07511,2
34,32,39568.0555,22
34,33,17600.44622,3
34,35,17622.38933,4
34,36,27661.84102,11
34,37,62624.58002,57
34,38,32625.13482,15
34,39,47075.81903,35
34,40,92207.42045,83
34,41,87438.79685,77
34,42,41459.26357,25
34,43,56629.61397,46
34,44,71025.67663,63
34,45,83891.781,75
34,46,100421.3202,85
34,47,91679.78399,82
34,48,105486.4254,86
34,49,82250.04152,73
34,50,85675.01889,76
34,51,82941.51176,74
34,52,71103.46578,64
34,53,89058.55056,80
34,54,61141.63487,55
34,55,127273.83,87
34,56,79513.93648,71
34,57,71274.99763,65
34,58,75748.85263,70
34,59,66902.83552,58
34,60,69318.53067,60
34,61,60578.09113,53
34,62,59128.62772,49
34,63,67312.12222,59
34,64,73944.52097,68
34,65,53027.76906,41
34,66,60289.14561,51
34,67,52247.46257,39
34,68,57334.3342,47
34,69,61480.16063,56
34,70,50009.57677,37
34,71,74644.7143,69
34,72,46637.02685,34
34,73,53272.02425,42
34,74,47291.79477,36
34,75,46590.2736,33
34,76,60474.22216,52
34,77,45706.18894,30
34,78,40736.91663,23
34,79,60765.74961,54
34,80,70455.19885,61
34,81,91253.12742,81
34,82,50414.92542,38
34,83,42211.22157,26
34,84,71986.56391,67
34,85,39542.01607,21
34,86,70661.46317,62
34,87,60113.72821,50
34,88,79986.24264,72
35,1,50225.62008,25
35,2,58440.35295,35
35,3,52386.37966,27
35,4,71496.29841,51
35,5,52440.37959,28
35,6,21169.55137,4
35,7,104973.227,83
35,8,88524.55625,70
35,9,96108.82171,79
35,10,43755.41054,18
35,11,49802.25796,24
35,12,60008.41206,36
35,13,61118.74194,37
35,14,74357.14416,56
35,15,34673.27813,10
35,16,34825.93626,11
35,17,44116.47085,19
35,18,104335.9001,82
35,19,38775.52834,13
35,20,37390.52528,12
35,21,47528.19366,22
35,22,62647.0996,41
35,23,41980.08513,16
35,24,69501.39954,49
35,25,51489.22472,26
35,26,33237.4443,8
35,27,23649.86995,5
35,28,24314.50425,6
35,29,41614.45261,15
35,30,44168.33811,20
35,31,28799.55517,7
35,32,53550.12353,31
35,33,11635.44889,1
35,34,17622.38933,2
35,36,38788.23451,14
35,37,45832.62093,21
35,38,17941.38615,3
35,39,42010.61718,17
35,40,90365.56905,73
35,41,91271.60869,74
35,42,33866.08341,9
35,43,49106.62357,23
35,44,76299.40341,59
35,45,88937.32921,72
35,46,110551.8218,85
35,47,100571.3494,81
35,48,122984.698,86
35,49,97294.95553,80
35,50,92714.42667,77
35,51,95094.60169,78
35,52,86013.73729,69
35,53,91886.97377,76
35,54,78553.55556,61
35,55,144891.285,87
35,56,88872.02144,71
35,57,82187.69495,65
35,58,82469.18556,66
35,59,79504.25349,63
35,60,85440.00928,68
35,61,74366.70748,57
35,62,74829.49053,58
35,63,84793.28771,67
35,64,91531.46506,75
35,65,66928.05183,44
35,66,68024.19875,47
35,67,67709.01649,45
35,68,74247.756,55
35,69,79088.07506,62
35,70,63066.51551,42
35,71,76307.47353,60
35,72,61225.84661,38
35,73,70560.48467,50
35,74,58118.28877,34
35,75,62596.03367,40
35,76,65032.49619,43
35,77,62563.05281,39
35,78,55883.68165,32
35,79,72354.85715,53
35,80,79505.12462,64
35,81,108768.1157,84
35,82,67969.51669,46
35,83,52534.87417,29
35,84,71824.33186,52
35,85,53217.9789,30
35,86,68284.37267,48
35,87,56554.97635,33
35,88,73130.7442,54
36,1,49431.30958,25
36,2,45012.15587,20
36,3,46246.63473,22
36,4,46167.33705,21
36,5,70444.81626,50
36,6,58368.15348,34
36,7,88250.35034,67
36,8,72321.43097,53
36,9,126511.8389,87
36,10,53094.32136,28
36,11,35787.12561,12
36,12,38343.55682,14
36,13,34808.27161,10
36,14,41223.76482,16
36,15,52036.04649,27
36,16,41764.68968,17
36,17,26375.10313,5
36,18,93487.59883,71
36,19,33935.5133,9
36,20,62373.56113,40
36,21,80324.44446,57
36,22,28983.81453,7
36,23,72124.90481,51
36,24,32603.99584,8
36,25,20646.20677,4
36,26,63640.50747,42
36,27,35007.31994,11
36,28,49362.03024,24
36,29,16252.76134,2
36,30,80495.27448,58
36,31,17098.10526,3
36,32,16240.17662,1
36,33,44216.16207,19
36,34,27661.84102,6
36,35,38788.23451,15
36,37,83458.15047,62
36,38,43652.92462,18
36,39,37807.1301,13
36,40,72279.00059,52
36,41,61967.64157,38
36,42,68812.21387,49
36,43,84129.82086,63
36,44,94630.65488,72
36,45,107274.0375,81
36,46,117737.1019,85
36,47,110953.7803,83
36,48,100086.5863,78
36,49,90504.37007,70
36,50,107217.9322,80
36,51,97735.33858,73
36,52,80531.43361,59
36,53,113901.1086,84
36,54,59741.74031,36
36,55,118437.8619,86
36,56,98687.76695,77
36,57,88753.52482,68
36,58,97950.50075,75
36,59,81889.35338,60
36,60,74864.28995,55
36,61,73718.18843,54
36,62,67243.47894,47
36,63,64412.50906,43
36,64,68536.82248,48
36,65,66724.79739,45
36,66,82256.64657,61
36,67,61993.42221,39
36,68,60331.80065,37
36,69,56488.76627,33
36,70,65762.60825,44
36,71,100428.6724,79
36,72,59591.01496,35
36,73,54124.07811,30
36,74,66823.01981,46
36,75,55350.84279,31
36,76,84992.41676,64
36,77,50816.34349,26
36,78,53244.01482,29
36,79,77951.00841,56
36,80,90449.11764,69
36,81,86218.61489,65
36,82,48387.32978,23
36,83,62931.30106,41
36,84,98606.88972,76
36,85,55625.22503,32
36,86,97945.20066,74
36,87,87669.61193,66
36,88,107624.2953,82
37,1,88130.97206,33
37,2,100476.6155,47
37,3,92428.9389,38
37,4,116108.4458,69
37,5,74885.30866,22
37,6,34925.7899,1
37,7,144802.5165,84
37,8,129046.1901,79
37,9,86600.37305,30
37,10,77304.50077,24
37,11,93094.25116,39
37,12,104328.8774,54
37,13,106304.1963,56
37,14,120143.042,70
37,15,65886.04999,17
37,16,73306.29101,20
37,17,88926.12437,35
37,18,140904.4206,83
37,19,81188.89634,26
37,20,58729.87868,14
37,21,48292.19348,8
37,22,108479.6495,59
37,23,52096.35049,10
37,24,115128.675,68
37,25,97308.49739,43
37,26,49219.12555,9
37,27,65012.12125,16
37,28,55026.42932,11
37,29,87396.7085,31
37,30,36012.73773,2
37,31,74568.07632,21
37,32,98963.11084,45
37,33,47019.89673,7
37,34,62624.58002,15
37,35,45832.62093,6
37,36,83458.15047,29
37,38,42394.23683,4
37,39,69864.11656,19
37,40,114619.1601,66
37,41,125180.1479,77
37,42,39229.85974,3
37,43,42453.77216,5
37,44,91114.63704,37
37,45,101058.5999,49
37,46,132225.874,81
37,47,120188.6912,71
37,48,165126.8452,86
37,49,131841.3357,80
37,50,108924.9008,60
37,51,122797.0182,75
37,52,120836.3338,73
37,53,98278.71526,44
37,54,120814.3294,72
37,55,188168.511,87
37,56,110831.142,62
37,57,108356.0888,58
37,58,99417.88832,46
37,59,109613.0867,61
37,60,123354.6801,76
37,61,107516.0919,57
37,62,112215.2793,64
37,63,127292.1875,78
37,64,134696.0277,82
37,65,101029.8841,48
37,66,89685.99981,36
37,67,105011.8742,55
37,68,114836.1035,67
37,69,122634.5442,74
37,70,95951.92393,41
37,71,82865.03416,28
37,72,97277.97366,42
37,73,112500.5872,65
37,74,87626.36061,32
37,75,101454.5121,51
37,76,80797.55881,25
37,77,103458.2471,53
37,78,93543.35748,40
37,79,101143.5747,50
37,80,101998.5157,52
37,81,151165.4539,85
37,82,111193.3351,63
37,83,82281.63463,27
37,84,75108.47675,23
37,85,88551.24744,34
37,86,67071.98695,18
37,87,56666.45512,12
37,88,58107.97123,13
38,1,67306.39055,27
38,2,73654.31329,37
38,3,68743.39881,28
38,4,84015.40461,50
38,5,70023.26829,29
38,6,32927.46409,5
38,7,120520.467,82
38,8,103957.111,72
38,9,108897.8217,77
38,10,61603.98706,25
38,11,64401.83295,26
38,12,73221.52584,36
38,13,72925.29124,35
38,14,83697.00167,49
38,15,52595.27613,15
38,16,52194.15265,14
38,17,57255.65962,20
38,18,120995.6321,83
38,19,54472.81975,18
38,20,54345.02476,17
38,21,60623.99153,23
38,22,71456.30111,33
38,23,56946.76288,19
38,24,76241.78186,39
38,25,61088.10763,24
38,26,48746.05096,12
38,27,40704.91904,7
38,28,41962.33524,8
38,29,52094.55605,13
38,30,54195.05694,16
38,31,40299.56085,6
38,32,59847.82004,21
38,33,28975.67035,2
38,34,32625.13482,4
38,35,17941.38615,1
38,36,43652.92462,10
38,37,42394.23683,9
38,39,29883.07647,3
38,40,78114.77059,40
38,41,84085.23591,51
38,42,46399.80153,11
38,43,60261.54019,22
38,44,93426.50892,64
38,45,105889.7241,74
38,46,128452.3844,85
38,47,118351.3802,81
38,48,137102.6255,86
38,49,114463.4893,80
38,50,110179.5446,78
38,51,112989.5813,79
38,52,103227.4616,71
38,53,108009.5899,76
38,54,93166.38282,63
38,55,157956.535,87
38,56,106730.011,75
38,57,100129.0117,69
38,58,99915.18645,68
38,59,97330.20038,65
38,60,101914.708,70
38,61,91945.55586,60
38,62,91597.91992,59
38,63,99131.94998,67
38,64,105245.1053,73
38,65,84454.24054,52
38,66,85742.48354,55
38,67,84606.35889,53
38,68,89878.44468,57
38,69,92672.66672,62
38,70,80777.16989,44
38,71,92146.00149,61
38,72,78504.78519,42
38,73,85538.0044,54
38,74,76050.93597,38
38,75,79134.65086,43
38,76,82083.92711,46
38,77,78290.3294,41
38,78,72903.2787,34
38,79,90269.00585,58
38,80,97350.50272,66
38,81,122852.2289,84
38,82,82082.1418,45
38,83,70474.14619,31
38,84,86893.25704,56
38,85,70745.00907,32
38,86,82221.07787,47
38,87,70196.88346,30
38,88,83617.56789,48
39,1,80631.5803,31
39,2,80811.36622,32
39,3,79521.75603,30
39,4,83972.20962,34
39,5,92352.38464,46
39,6,61518.17046,13
39,7,125739.7843,76
39,8,109569.6134,62
39,9,137625.6601,83
39,10,79366.677,29
39,11,71122.22501,21
39,12,75778.41858,26
39,13,72610.65971,22
39,14,77426.79897,27
39,15,73295.74581,23
39,16,68086.14512,19
39,17,61978.32871,14
39,18,129908.9627,80
39,19,65184.66965,16
39,20,78771.76369,28
39,21,89013.38981,40
39,22,65675.73429,17
39,23,83976.83797,35
39,24,66193.57232,18
39,25,58432.01124,12
39,26,75247.60757,25
39,27,57187.55868,11
39,28,64984.20207,15
39,29,52969.88124,8
39,30,83696.17278,33
39,31,46443.86541,4
39,32,51675.08947,7
39,33,53377.08263,9
39,34,47075.81903,5
39,35,42010.61718,3
39,36,37807.1301,2
39,37,69864.11656,20
39,38,29883.07647,1
39,40,48651.56688,6
39,41,55331.78462,10
39,42,74942.75166,24
39,43,89494.94366,42
39,44,116916.5283,69
39,45,129737.2042,79
39,46,147428.8335,86
39,47,138742.2573,85
39,48,137821.3285,84
39,49,125715.2954,75
39,50,132368.747,81
39,51,129358.4032,78
39,52,115084.9246,68
39,53,133521.5815,82
39,54,97210.63194,52
39,55,155510.8707,87
39,56,126588.659,77
39,57,118217.4041,72
39,58,122294.4587,73
39,59,113239.0354,66
39,60,110892.2085,64
39,61,106166.4263,58
39,62,102141.3848,56
39,63,102106.5825,55
39,64,106342.2796,59
39,65,98703.65183,54
39,66,107066.5312,60
39,67,96024.59466,49
39,68,96867.53328,51
39,69,94271.78639,47
39,70,96354.11191,50
39,71,118138.4305,71
39,72,91851.11601,45
39,73,91061.21973,44
39,74,94344.05496,48
39,75,89637.25372,43
39,76,105895.9731,57
39,77,86401.5979,39
39,78,85558.93154,36
39,79,107596.3509,61
39,80,117506.1769,70
39,81,124007.543,74
39,82,85760.6141,37
39,83,89285.52069,41
39,84,113830.3927,67
39,85,85771.29371,38
39,86,110156.0805,63
39,87,98302.8368,53
39,88,113160.9094,65
40,1,121493.2035,30
40,2,116582.6468,26
40,3,118525.1387,28
40,4,111931.454,23
40,5,138483.3789,54
40,6,110169.7357,21
40,7,155306.6442,67
40,8,140844.375,57
40,9,186256.1886,86
40,10,123334.6505,33
40,11,107800.1484,19
40,12,107856.3803,20
40,13,102239.3146,17
40,14,98833.68861,14
40,15,119224.5583,29
40,16,111716.3271,22
40,17,98478.68874,13
40,18,163308.0473,76
40,19,105780.5441,18
40,20,126237.4669,38
40,21,137630.2868,50
40,22,90503.90795,11
40,23,132308.7484,46
40,24,85097.8325,6
40,25,88786.89862,9
40,26,123495.5035,34
40,27,102107.4978,16
40,28,112260.1038,24
40,29,88181.90129,8
40,30,132237.7085,45
40,31,87252.91868,7
40,32,77918.70071,4
40,33,101442.0634,15
40,34,92207.42045,12
40,35,90365.56905,10
40,36,72279.00059,3
40,37,114619.1601,25
40,38,78114.77059,5
40,39,48651.56688,2
40,41,29194.80383,1
40,42,123587.5767,35
40,43,138118.3862,53
40,44,163229.7285,75
40,45,176097.2953,82
40,46,189825.3356,87
40,47,182482.5817,85
40,48,160960.5489,70
40,49,161753.3321,73
40,50,177573.3139,83
40,51,170012.4157,79
40,52,152296.0879,64
40,53,180845.8598,84
40,54,127983.5077,41
40,55,173065.3118,81
40,56,170189.9253,80
40,57,160684.2842,69
40,58,167804.4628,78
40,59,154133.1954,66
40,60,145577.6638,58
40,61,145995.235,59
40,62,138975.3169,55
40,63,131162.9708,43
40,64,132739.8097,47
40,65,138987.9406,56
40,66,152205.6785,63
40,67,134106.164,49
40,68,130737.3583,42
40,69,122665.8005,32
40,70,137824.6219,51
40,71,165827.4751,77
40,72,131857.7221,44
40,73,124065.367,36
40,74,137889.8191,52
40,75,127449.628,39
40,76,152572.4043,65
40,77,122403.999,31
40,78,125498.8044,37
40,79,149867.0882,62
40,80,161564.0211,71
40,81,148792.1651,61
40,82,117523.3945,27
40,83,133404.3003,48
40,84,161966.7086,74
40,85,127489.0873,40
40,86,158644.7886,68
40,87,146856.6778,60
40,88,161693.8308,72
41,1,110249.8664,31
41,2,101735.3245,23
41,3,105921.3017,26
41,4,92696.80657,17
41,5,132312.739,56
