From_ID,To_ID,NearRank,From_PERIMETER,From_POLYID,From_SNBNAME,From_GLOBALID,From_AREA,From_LEN,From_COUNCIL_ACTIVE,From_RECOGNITION_DATE,From_SnbrInfoURL,From_WeCan,From_Top10,From_CEA_FLAG,To_Name,To_ADDRNO,To_PREFIX,To_STNAME,To_STTYPE,To_SUFFIX,To_CITY,To_ZIP,To_ADMIN,Total_Miles
1,52,1,16572.025,60,FOURTH WARD,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/60.html,Y,,N,SCCI HOSPITAL,105, ,DREW ST, , ,HOUSTON,77006,2,0.33000984
1,92,2,16572.025,60,FOURTH WARD,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/60.html,Y,,N,DUBUIS HOSPITAL FOR CONTINUING CARE,1919, ,LA BRANCH, , ,HOUSTON,77002,2,2.31951245
1,12,3,16572.025,60,FOURTH WARD,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/60.html,Y,,N,CHRISTUS ST JOSEPH HOSPITAL,1919, ,LA BRANCH, , ,HOUSTON,77002,2,2.34238927
1,63,4,16572.025,60,FOURTH WARD,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/60.html,Y,,N,DEPELCHIN CHILDRENS HOSPITAL,3214, ,AUSTIN, , ,HOUSTON,77004,2,2.92335369
1,51,5,16572.025,60,FOURTH WARD,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/60.html,Y,,N,HEALTHSOUTH HOSPITAL AND DIAGNOSTIC CENTER,5445, ,LA BRANCH, , ,HOUSTON,77004,2,5.84803912
2,14,1,43118.77,63,SECOND WARD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2008-05-13 00:00:00,http://www.houstontx.gov/superneighborhoods/63.html,Y,Y,Y,HOUSTON RECOVERY,4514, ,LYONS,AVE, ,HOUSTON,77020,2,3.62739511
2,92,2,43118.77,63,SECOND WARD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2008-05-13 00:00:00,http://www.houstontx.gov/superneighborhoods/63.html,Y,Y,Y,DUBUIS HOSPITAL FOR CONTINUING CARE,1919, ,LA BRANCH, , ,HOUSTON,77002,2,3.72250588
2,12,3,43118.77,63,SECOND WARD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2008-05-13 00:00:00,http://www.houstontx.gov/superneighborhoods/63.html,Y,Y,Y,CHRISTUS ST JOSEPH HOSPITAL,1919, ,LA BRANCH, , ,HOUSTON,77002,2,3.73998333
2,13,4,43118.77,63,SECOND WARD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2008-05-13 00:00:00,http://www.houstontx.gov/superneighborhoods/63.html,Y,Y,Y,RIVERSIDE GENERAL HOSPITAL,3204, ,ENNIS ST, , ,HOUSTON,77004,2,4.85559242
2,63,5,43118.77,63,SECOND WARD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2008-05-13 00:00:00,http://www.houstontx.gov/superneighborhoods/63.html,Y,Y,Y,DEPELCHIN CHILDRENS HOSPITAL,3214, ,AUSTIN, , ,HOUSTON,77004,2,5.85266358
3,52,2,39256.388,61,DOWNTOWN,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/61.html,,,N,SCCI HOSPITAL,105, ,DREW ST, , ,HOUSTON,77006,2,1.76771697
3,63,3,39256.388,61,DOWNTOWN,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/61.html,,,N,DEPELCHIN CHILDRENS HOSPITAL,3214, ,AUSTIN, , ,HOUSTON,77004,2,2.24903627
3,13,4,39256.388,61,DOWNTOWN,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/61.html,,,N,RIVERSIDE GENERAL HOSPITAL,3204, ,ENNIS ST, , ,HOUSTON,77004,2,2.47707108
4,64,1,59784.698,59,CLINTON PARK TRI-COMMUNITY,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-11-20 00:00:00,http://www.houstontx.gov/superneighborhoods/59.html,Y,,Y,DEATON HOSPITAL,206,N,MAIN, , ,GALENA PARK,77547,2,2.10424488
4,15,2,59784.698,59,CLINTON PARK TRI-COMMUNITY,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-11-20 00:00:00,http://www.houstontx.gov/superneighborhoods/59.html,Y,,Y,DOCTOR'S HOSPITAL - EAST LOOP,9339,N,LOOP, ,E,HOUSTON,77029,2,3.40741611
4,89,3,59784.698,59,CLINTON PARK TRI-COMMUNITY,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-11-20 00:00:00,http://www.houstontx.gov/superneighborhoods/59.html,Y,,Y,BRILELA McCREA WOMAN'S PLACE,12605, ,EAST FREEWAY, , ,HOUSTON,77015,2,8.0691435
4,14,4,59784.698,59,CLINTON PARK TRI-COMMUNITY,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-11-20 00:00:00,http://www.houstontx.gov/superneighborhoods/59.html,Y,,Y,HOUSTON RECOVERY,4514, ,LYONS,AVE, ,HOUSTON,77020,2,10.078537
4,96,5,59784.698,59,CLINTON PARK TRI-COMMUNITY,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-11-20 00:00:00,http://www.houstontx.gov/superneighborhoods/59.html,Y,,Y,KINDRED BAY AREA HOSPITAL,1004, ,SEYMOUR,DR, ,PASADENA,77506,2,11.52101439
5,108,1,75759.39,21,GREATER UPTOWN,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/21.html,,,N,HOUSTON DAY HOSPITAL,4665, ,SOUTHWEST FRWY, , ,HOUSTON,77027,2,1.04806073
5,11,2,75759.39,21,GREATER UPTOWN,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/21.html,,,N,TWELVE OAKS HOSPITAL / BAYOU CITY MEDICAL CENTER,4200, ,PORTSMOUTH, , ,HOUSTON,77027,2,2.926104
5,39,3,75759.39,21,GREATER UPTOWN,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/21.html,,,N,MEDICAL CENTER HOSPITAL - BELLAIRE,5314, ,DASHWOOD, , ,HOUSTON,77081,2,4.01711953
5,10,4,75759.39,21,GREATER UPTOWN,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/21.html,,,N,COLUMBIA ROSEWOOD MEDICAL CENTER,9200, ,WESTHEIMER, , ,HOUSTON,77063,2,4.74613662
5,54,5,75759.39,21,GREATER UPTOWN,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/21.html,,,N,WEST HOUSTON SURGICARE,970, ,CAMPBELL, , ,HEDWIG VILLAGE,77024,2,4.94919814
6,43,1,113669.041,5,GREATER INWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-05-11 00:00:00,http://www.houstontx.gov/superneighborhoods/5.html,,,Y,HCA N. HOUSTON MEDICAL CENTER PARKVIEW,7407, ,NORTH FREEWAY, , ,HOUSTON,77076,2,8.6381358
6,4,2,113669.041,5,GREATER INWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-05-11 00:00:00,http://www.houstontx.gov/superneighborhoods/5.html,,,Y,DOCTOR'S HOSPITAL - TIDWELL,510,W,TIDWELL,RD, ,HOUSTON,77091,2,9.1247025
6,1,3,113669.041,5,GREATER INWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-05-11 00:00:00,http://www.houstontx.gov/superneighborhoods/5.html,,,Y,DOCTOR'S HOSPITAL - PARKWAY,233,W,PARKER,RD, ,HOUSTON,77076,2,10.10297336
6,5,4,113669.041,5,GREATER INWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-05-11 00:00:00,http://www.houstontx.gov/superneighborhoods/5.html,,,Y,MEMORIAL HOSPITAL - NORTHWEST,1635,N,LOOP, ,W,HOUSTON,77008,2,10.72944985
6,3,5,113669.041,5,GREATER INWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-05-11 00:00:00,http://www.houstontx.gov/superneighborhoods/5.html,,,Y,SPRING BRANCH MEDICAL CENTER,8850, ,LONG POINT, , ,HOUSTON,77055,2,11.20768936
7,35,1,637.881,78,GREATER HOBBY AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/78.html,,,Y,I H S HOSPITAL,6160,S,LOOP, ,E,HOUSTON,77087,2,10.19258718
7,81,2,637.881,78,GREATER HOBBY AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/78.html,,,Y,SURGICAL OUTPATIENT HOSPITAL,3534, ,VISTA,RD, ,PASADENA,77504,2,10.42278723
7,42,4,637.881,78,GREATER HOBBY AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/78.html,,,Y,CULLEN WOMENS CENTER HOSPITAL,7443, ,CULLEN, , ,HOUSTON,77051,2,11.21652944
7,88,5,637.881,78,GREATER HOBBY AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/78.html,,,Y,BAYSHORE SURGERY CENTER,3333, ,BAYSHORE,BLVD, ,PASADENA,77504,2,11.61356368
8,42,2,60053.707,73,GOLFCREST / BELLFORT / REVEILLE,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-03-22 00:00:00,http://www.houstontx.gov/superneighborhoods/73.html,,,Y,CULLEN WOMENS CENTER HOSPITAL,7443, ,CULLEN, , ,HOUSTON,77051,2,6.42383176
8,32,3,60053.707,73,GOLFCREST / BELLFORT / REVEILLE,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-03-22 00:00:00,http://www.houstontx.gov/superneighborhoods/73.html,,,Y,HARRIS CO. PSYCHIATRIC CENTER,2800,S,MACGREGOR,WAY, ,HOUSTON,77021,2,10.80529112
8,13,4,60053.707,73,GOLFCREST / BELLFORT / REVEILLE,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-03-22 00:00:00,http://www.houstontx.gov/superneighborhoods/73.html,,,Y,RIVERSIDE GENERAL HOSPITAL,3204, ,ENNIS ST, , ,HOUSTON,77004,2,11.16867429
8,81,5,60053.707,73,GOLFCREST / BELLFORT / REVEILLE,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-03-22 00:00:00,http://www.houstontx.gov/superneighborhoods/73.html,,,Y,SURGICAL OUTPATIENT HOSPITAL,3534, ,VISTA,RD, ,PASADENA,77504,2,12.354616
10,85,2,212370.594,17,ELDRIDGE / WEST OAKS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2010-12-15 00:00:00,http://www.houstontx.gov/superneighborhoods/17.html,,,N,HEALTH BRIDGE CHILDREN'S HOSPITAL,2929, ,WOODLAND PARK, , ,HOUSTON,77082,2,2.47377741
10,90,3,212370.594,17,ELDRIDGE / WEST OAKS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2010-12-15 00:00:00,http://www.houstontx.gov/superneighborhoods/17.html,,,N,CHRISTUS ST. CATHERINE,777,S,FRY,RD, ,HOUSTON,77094,2,3.99598159
10,9,4,212370.594,17,ELDRIDGE / WEST OAKS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2010-12-15 00:00:00,http://www.houstontx.gov/superneighborhoods/17.html,,,N,MEMORIAL HOSPITAL - MEMORIAL CITY,920, ,FROSTWOOD, , ,HOUSTON,77024,2,12.46200245
10,10,5,212370.594,17,ELDRIDGE / WEST OAKS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2010-12-15 00:00:00,http://www.houstontx.gov/superneighborhoods/17.html,,,N,COLUMBIA ROSEWOOD MEDICAL CENTER,9200, ,WESTHEIMER, , ,HOUSTON,77063,2,13.01982876
11,52,1,88194.439,22,WASHINGTON AVENUE COALITION / MEMORIAL PARK,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-03-06 00:00:00,http://www.houstontx.gov/superneighborhoods/22.html,,,N,SCCI HOSPITAL,105, ,DREW ST, , ,HOUSTON,77006,2,2.93129497
11,92,2,88194.439,22,WASHINGTON AVENUE COALITION / MEMORIAL PARK,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-03-06 00:00:00,http://www.houstontx.gov/superneighborhoods/22.html,,,N,DUBUIS HOSPITAL FOR CONTINUING CARE,1919, ,LA BRANCH, , ,HOUSTON,77002,2,3.53242786
11,12,3,88194.439,22,WASHINGTON AVENUE COALITION / MEMORIAL PARK,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-03-06 00:00:00,http://www.houstontx.gov/superneighborhoods/22.html,,,N,CHRISTUS ST JOSEPH HOSPITAL,1919, ,LA BRANCH, , ,HOUSTON,77002,2,3.56656514
11,6,4,88194.439,22,WASHINGTON AVENUE COALITION / MEMORIAL PARK,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-03-06 00:00:00,http://www.houstontx.gov/superneighborhoods/22.html,,,N,SELECT SPECIALTY HOSPITAL,1917, ,ASHLAND, , ,HOUSTON,77008,2,4.81237264
11,63,5,88194.439,22,WASHINGTON AVENUE COALITION / MEMORIAL PARK,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-03-06 00:00:00,http://www.houstontx.gov/superneighborhoods/22.html,,,N,DEPELCHIN CHILDRENS HOSPITAL,3214, ,AUSTIN, , ,HOUSTON,77004,2,4.92702608
12,7,2,55192.156,55,GREATER FIFTH WARD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-11-20 00:00:00,http://www.houstontx.gov/superneighborhoods/55.html,Y,Y,Y,LYNDON B. JOHNSON HOSPITAL,5656, ,KELLEY, , ,HOUSTON,77026,1,3.79094257
12,92,3,55192.156,55,GREATER FIFTH WARD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-11-20 00:00:00,http://www.houstontx.gov/superneighborhoods/55.html,Y,Y,Y,DUBUIS HOSPITAL FOR CONTINUING CARE,1919, ,LA BRANCH, , ,HOUSTON,77002,2,5.13322155
12,12,4,55192.156,55,GREATER FIFTH WARD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-11-20 00:00:00,http://www.houstontx.gov/superneighborhoods/55.html,Y,Y,Y,CHRISTUS ST JOSEPH HOSPITAL,1919, ,LA BRANCH, , ,HOUSTON,77002,2,5.16561391
12,63,5,55192.156,55,GREATER FIFTH WARD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-11-20 00:00:00,http://www.houstontx.gov/superneighborhoods/55.html,Y,Y,Y,DEPELCHIN CHILDRENS HOSPITAL,3214, ,AUSTIN, , ,HOUSTON,77004,2,7.56748996
13,14,1,80879.515,56,DENVER HARBOR / PORT HOUSTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-06-05 00:00:00,http://www.houstontx.gov/superneighborhoods/56.html,Y,,Y,HOUSTON RECOVERY,4514, ,LYONS,AVE, ,HOUSTON,77020,2,2.32821397
13,15,2,80879.515,56,DENVER HARBOR / PORT HOUSTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-06-05 00:00:00,http://www.houstontx.gov/superneighborhoods/56.html,Y,,Y,DOCTOR'S HOSPITAL - EAST LOOP,9339,N,LOOP, ,E,HOUSTON,77029,2,3.54748863
13,7,3,80879.515,56,DENVER HARBOR / PORT HOUSTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-06-05 00:00:00,http://www.houstontx.gov/superneighborhoods/56.html,Y,,Y,LYNDON B. JOHNSON HOSPITAL,5656, ,KELLEY, , ,HOUSTON,77026,1,4.28850598
13,64,4,80879.515,56,DENVER HARBOR / PORT HOUSTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-06-05 00:00:00,http://www.houstontx.gov/superneighborhoods/56.html,Y,,Y,DEATON HOSPITAL,206,N,MAIN, , ,GALENA PARK,77547,2,4.94019906
13,92,5,80879.515,56,DENVER HARBOR / PORT HOUSTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-06-05 00:00:00,http://www.houstontx.gov/superneighborhoods/56.html,Y,,Y,DUBUIS HOSPITAL FOR CONTINUING CARE,1919, ,LA BRANCH, , ,HOUSTON,77002,2,9.21710767
14,15,1,47322.95,57,PLEASANTVILLE AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/57.html,,,Y,DOCTOR'S HOSPITAL - EAST LOOP,9339,N,LOOP, ,E,HOUSTON,77029,2,0.20333889
14,7,2,47322.95,57,PLEASANTVILLE AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/57.html,,,Y,LYNDON B. JOHNSON HOSPITAL,5656, ,KELLEY, , ,HOUSTON,77026,1,5.1368556
14,64,3,47322.95,57,PLEASANTVILLE AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/57.html,,,Y,DEATON HOSPITAL,206,N,MAIN, , ,GALENA PARK,77547,2,6.47993998
14,14,4,47322.95,57,PLEASANTVILLE AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/57.html,,,Y,HOUSTON RECOVERY,4514, ,LYONS,AVE, ,HOUSTON,77020,2,7.27303606
14,89,5,47322.95,57,PLEASANTVILLE AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/57.html,,,Y,BRILELA McCREA WOMAN'S PLACE,12605, ,EAST FREEWAY, , ,HOUSTON,77015,2,10.00065121
15,64,2,110804.437,58,NORTHSHORE,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/58.html,,,Y,DEATON HOSPITAL,206,N,MAIN, , ,GALENA PARK,77547,2,6.00438334
15,99,3,110804.437,58,NORTHSHORE,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/58.html,,,Y,TRIUMPH HOSPITAL EAST HOUSTON,15101, ,EAST FREEWAY, , , ,77530,2,7.34252453
16,5,1,47186.948,14,LAZYBROOK / TIMBERGROVE,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/14.html,,,N,MEMORIAL HOSPITAL - NORTHWEST,1635,N,LOOP, ,W,HOUSTON,77008,2,1.56986614
16,6,2,47186.948,14,LAZYBROOK / TIMBERGROVE,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/14.html,,,N,SELECT SPECIALTY HOSPITAL,1917, ,ASHLAND, , ,HOUSTON,77008,2,2.6886339
16,52,3,47186.948,14,LAZYBROOK / TIMBERGROVE,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/14.html,,,N,SCCI HOSPITAL,105, ,DREW ST, , ,HOUSTON,77006,2,9.58111291
16,3,4,47186.948,14,LAZYBROOK / TIMBERGROVE,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/14.html,,,N,SPRING BRANCH MEDICAL CENTER,8850, ,LONG POINT, , ,HOUSTON,77055,2,9.80038785
16,4,5,47186.948,14,LAZYBROOK / TIMBERGROVE,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/14.html,,,N,DOCTOR'S HOSPITAL - TIDWELL,510,W,TIDWELL,RD, ,HOUSTON,77091,2,10.07391668
17,52,2,67130.734,15,GREATER HEIGHTS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-03-06 00:00:00,http://www.houstontx.gov/superneighborhoods/15.html,,,N,SCCI HOSPITAL,105, ,DREW ST, , ,HOUSTON,77006,2,6.37066122
17,92,3,67130.734,15,GREATER HEIGHTS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-03-06 00:00:00,http://www.houstontx.gov/superneighborhoods/15.html,,,N,DUBUIS HOSPITAL FOR CONTINUING CARE,1919, ,LA BRANCH, , ,HOUSTON,77002,2,6.78419193
17,12,4,67130.734,15,GREATER HEIGHTS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-03-06 00:00:00,http://www.houstontx.gov/superneighborhoods/15.html,,,N,CHRISTUS ST JOSEPH HOSPITAL,1919, ,LA BRANCH, , ,HOUSTON,77002,2,6.82434774
18,14,2,52352.042,52,KASHMERE GARDENS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-03-06 00:00:00,http://www.houstontx.gov/superneighborhoods/52.html,Y,,Y,HOUSTON RECOVERY,4514, ,LYONS,AVE, ,HOUSTON,77020,2,3.97769404
18,15,3,52352.042,52,KASHMERE GARDENS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-03-06 00:00:00,http://www.houstontx.gov/superneighborhoods/52.html,Y,,Y,DOCTOR'S HOSPITAL - EAST LOOP,9339,N,LOOP, ,E,HOUSTON,77029,2,4.84650479
18,6,4,52352.042,52,KASHMERE GARDENS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-03-06 00:00:00,http://www.houstontx.gov/superneighborhoods/52.html,Y,,Y,SELECT SPECIALTY HOSPITAL,1917, ,ASHLAND, , ,HOUSTON,77008,2,10.68423326
18,92,5,52352.042,52,KASHMERE GARDENS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-03-06 00:00:00,http://www.houstontx.gov/superneighborhoods/52.html,Y,,Y,DUBUIS HOSPITAL FOR CONTINUING CARE,1919, ,LA BRANCH, , ,HOUSTON,77002,2,10.98115729
19,42,1,80038.578,77,MINNETEX,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-03-22 00:00:00,http://www.houstontx.gov/superneighborhoods/77.html,Y,,Y,CULLEN WOMENS CENTER HOSPITAL,7443, ,CULLEN, , ,HOUSTON,77051,2,8.17603543
19,35,2,80038.578,77,MINNETEX,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-03-22 00:00:00,http://www.houstontx.gov/superneighborhoods/77.html,Y,,Y,I H S HOSPITAL,6160,S,LOOP, ,E,HOUSTON,77087,2,8.81455077
19,32,3,80038.578,77,MINNETEX,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-03-22 00:00:00,http://www.houstontx.gov/superneighborhoods/77.html,Y,,Y,HARRIS CO. PSYCHIATRIC CENTER,2800,S,MACGREGOR,WAY, ,HOUSTON,77021,2,16.66086745
19,31,4,80038.578,77,MINNETEX,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-03-22 00:00:00,http://www.houstontx.gov/superneighborhoods/77.html,Y,,Y,VETERANS AFFAIRS HOSPITAL,2002, ,HOLCOMBE, , ,HOUSTON,77054,2,16.67432861
19,24,5,80038.578,77,MINNETEX,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-03-22 00:00:00,http://www.houstontx.gov/superneighborhoods/77.html,Y,,Y,INTRACARE HOSPITAL,7601, ,FANNIN, , ,HOUSTON,77054,2,16.87824537
20,14,1,50141.033,51,NEAR NORTHSIDE,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/51.html,Y,,Y,HOUSTON RECOVERY,4514, ,LYONS,AVE, ,HOUSTON,77020,2,4.79693099
20,92,2,50141.033,51,NEAR NORTHSIDE,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/51.html,Y,,Y,DUBUIS HOSPITAL FOR CONTINUING CARE,1919, ,LA BRANCH, , ,HOUSTON,77002,2,5.54064232
20,12,3,50141.033,51,NEAR NORTHSIDE,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/51.html,Y,,Y,CHRISTUS ST JOSEPH HOSPITAL,1919, ,LA BRANCH, , ,HOUSTON,77002,2,5.58190685
20,6,4,50141.033,51,NEAR NORTHSIDE,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/51.html,Y,,Y,SELECT SPECIALTY HOSPITAL,1917, ,ASHLAND, , ,HOUSTON,77008,2,6.18132573
20,52,5,50141.033,51,NEAR NORTHSIDE,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/51.html,Y,,Y,SCCI HOSPITAL,105, ,DREW ST, , ,HOUSTON,77006,2,6.19670365
21,3,1,57962.346,86,SPRING BRANCH EAST,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-05-11 00:00:00,http://www.houstontx.gov/superneighborhoods/86.html,,,Y,SPRING BRANCH MEDICAL CENTER,8850, ,LONG POINT, , ,HOUSTON,77055,2,1.51329747
21,54,2,57962.346,86,SPRING BRANCH EAST,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-05-11 00:00:00,http://www.houstontx.gov/superneighborhoods/86.html,,,Y,WEST HOUSTON SURGICARE,970, ,CAMPBELL, , ,HEDWIG VILLAGE,77024,2,3.9586929
21,5,3,57962.346,86,SPRING BRANCH EAST,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-05-11 00:00:00,http://www.houstontx.gov/superneighborhoods/86.html,,,Y,MEMORIAL HOSPITAL - NORTHWEST,1635,N,LOOP, ,W,HOUSTON,77008,2,5.47300307
21,2,4,57962.346,86,SPRING BRANCH EAST,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-05-11 00:00:00,http://www.houstontx.gov/superneighborhoods/86.html,,,Y,MEMORIAL SPRING SHADOWS GLEN HOSPITAL,2801, ,GESSNER, , ,HOUSTON,77080,2,9.16475353
21,6,5,57962.346,86,SPRING BRANCH EAST,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-05-11 00:00:00,http://www.houstontx.gov/superneighborhoods/86.html,,,Y,SELECT SPECIALTY HOSPITAL,1917, ,ASHLAND, , ,HOUSTON,77008,2,9.30350444
23,3,2,43303.814,84,SPRING BRANCH NORTH,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2005-03-14 00:00:00,http://www.houstontx.gov/superneighborhoods/84.html,,,N,SPRING BRANCH MEDICAL CENTER,8850, ,LONG POINT, , ,HOUSTON,77055,2,3.16129512
23,9,3,43303.814,84,SPRING BRANCH NORTH,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2005-03-14 00:00:00,http://www.houstontx.gov/superneighborhoods/84.html,,,N,MEMORIAL HOSPITAL - MEMORIAL CITY,920, ,FROSTWOOD, , ,HOUSTON,77024,2,5.72492152
23,54,4,43303.814,84,SPRING BRANCH NORTH,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2005-03-14 00:00:00,http://www.houstontx.gov/superneighborhoods/84.html,,,N,WEST HOUSTON SURGICARE,970, ,CAMPBELL, , ,HEDWIG VILLAGE,77024,2,5.77731151
